year,month_num,final_region,total_sales,total_items,prev_year_sales,sales_growth
2023,7,Guerrero,204270.01,196,123318.97,65.64362319925313
2023,7,Hidalgo,318656.62,265,186481.29,70.8786012795171
2023,7,Jalisco,1619117.3800000001,1458,1349096.82,20.014913384793246
2023,7,Michoacán,484069.06999999995,405,403957.15,19.831786614000997
2023,7,Morelos,147740.58,138,156635.41,-5.67868402170366
2023,7,México,1987620.0899999999,1782,1374949.45,44.55950289663376
2023,7,Nayarit,178509.35,166,107954.16,65.356619883847
2023,7,Nuevo León,1394304.16,1275,962333.49,44.88783508926827
2023,7,Oaxaca,190192.13,165,124519.36,52.7410115182089
2023,7,Puebla,503553.47000000003,447,371718.8,35.466236843549495
2023,7,Querétaro,424202.68,382,366485.27999999997,15.748899928531927
2023,7,Quintana Roo,217118.52000000002,201,185399.16,17.10868592932137
2023,7,San Luis Potosí,257196.69,216,184645.66,39.292031017680024
2023,7,Sinaloa,591672.6799999999,554,351325.12,68.41172074459121
2023,7,Sonora,186056.32,159,142158.97,30.879057438303054
2023,7,Tabasco,242696.24,234,150582.06,61.17208118948565
2023,7,Tamaulipas,302507.76,267,275371.86,9.854274870351686
2023,7,Tlaxcala,69441.81,58,33388.3,107.982466912062
2023,7,Veracruz,772811.03,692,414760.04,86.3272628674643
2023,7,Yucatán,272258.43,247,192710.13,41.27873298616942
2023,7,Zacatecas,75206.93,64,65214.48,15.322440660417733
2023,8,Aguascalientes,200450.92,158,107102.22000000002,87.15851081331459
2023,8,Baja California,268885.81,217,194183.76,38.46977213748461
2023,8,Baja California Sur,141745.97,106,94459.75,50.059649744997216
2023,8,Campeche,72272.76,63,47591.01,51.86221095118593
2023,8,Chiapas,273287.13999999996,239,213019.36,28.29216086274974
2023,8,Chihuahua,469906.49,352,331201.38,41.87938770061888
2023,8,Ciudad de México,3074748.04,2575,2609301.8200000003,17.837960194271417
2023,8,Coahuila,377106.28,300,329890.07,14.312710291643521
2023,8,Colima,121003.12000000001,93,84872.51000000001,42.57045066771325
2023,8,Durango,183367.61000000002,137,152351.0,20.35865206004556
2023,8,Guanajuato,552308.3,444,483104.76,14.324748114673936
2023,8,Guerrero,179614.19,155,91980.83,95.27350427257505
2023,8,Hidalgo,227407.74,186,201541.88999999998,12.833982057030429
2023,8,Jalisco,1623513.44,1328,1450928.29,11.89480908115727
2023,8,Michoacán,571924.11,444,548694.52,4.233610716578683
2023,8,Morelos,144723.31,128,133859.82,8.115571946832134
2023,8,México,2087919.3699999999,1727,1739335.23,20.04122805009819
2023,8,Nayarit,130720.43,105,120050.40999999999,8.887949653816264
2023,8,Nuevo León,1371256.77,1127,1233170.52,11.197660644693322
2023,8,Oaxaca,186652.67,153,142650.58,30.846064558587866
2023,8,Puebla,576715.85,478,504720.70999999996,14.264352259292078
2023,8,Querétaro,565426.38,475,389344.35,45.225269096623606
2023,8,Quintana Roo,247236.69,202,169050.17,46.250482918769016
2023,8,San Luis Potosí,286825.33999999997,209,209829.02,36.69479083493788
2023,8,Sinaloa,554823.42,469,539683.54,2.8053255061290185
2023,8,Sonora,267889.58999999997,214,204495.66,31.000134672784725
2023,8,Tabasco,192809.25,174,143529.47,34.334259020116214
2023,8,Tamaulipas,398700.67,314,322607.55,23.58689993461095
2023,8,Tlaxcala,58997.86,48,35416.009999999995,66.58528162828057
2023,8,Veracruz,792035.0800000001,674,572184.48,38.4230274823253
2023,8,Yucatán,211956.99,198,172489.65,22.880990250719393
2023,8,Zacatecas,105175.96,82,56299.62,86.81468898013877
2023,9,Aguascalientes,126487.29000000001,104,136451.19,-7.302171567723223
2023,9,Baja California,232227.28,149,139398.03,66.59294252580183
2023,9,Baja California Sur,86462.01999999999,70,62414.97,38.527696160071834
2023,9,Campeche,57254.95,46,46069.369999999995,24.279863171560635
2023,9,Chiapas,146177.59,123,122161.29,19.659500976127546
2023,9,Chihuahua,406386.17,276,282583.10000000003,43.811208101262935
2023,9,Ciudad de México,2201064.9299999997,1684,1892820.2600000002,16.284941392163642
2023,9,Coahuila,310509.64,218,254062.38999999998,22.217869398142728
2023,9,Colima,75193.03,63,54827.49,37.14476077602677
2023,9,Durango,133356.00999999998,98,73491.04000000001,81.45886899954058
2023,9,Guanajuato,388973.83,280,320612.55,21.322084865361642
2023,9,Guerrero,99648.47,93,97364.1,2.346213850895756
2023,9,Hidalgo,188199.25,141,185383.3,1.5189879563045925
2023,9,Jalisco,1266874.8,905,1044233.7,21.32100314326191
2023,9,Michoacán,423073.0,315,325330.07,30.04423476747784
2023,9,Morelos,117873.01,83,118904.98,-0.8678946836373054
2023,9,México,1452408.43,1123,1238301.61,17.29036111000452
2023,9,Nayarit,110866.65,82,84702.37999999999,30.88965150684078
2023,9,Nuevo León,893889.69,673,950154.88,-5.921686157103152
2023,9,Oaxaca,132838.51,111,127704.01999999999,4.020617361928012
2023,9,Puebla,364458.75,287,318122.88999999996,14.565396410173456
2023,9,Querétaro,387101.00000000006,293,313833.14,23.346119533456548
2023,9,Quintana Roo,129781.36,125,147766.88999999998,-12.171556158487187
2023,9,San Luis Potosí,218670.87000000002,146,210720.34,3.773024474049362
2023,9,Sinaloa,392504.92,318,404937.27999999997,-3.0701939816457466
2023,9,Sonora,228883.59,157,197791.42,15.719675807979932
2023,9,Tabasco,145673.28,129,103020.64,41.402033611905345
2023,9,Tamaulipas,212940.46,158,273174.69,-22.049711120748416
2023,9,Tlaxcala,52395.45,37,31532.52,66.16321816334374
2023,9,Veracruz,487175.58,383,501778.58999999997,-2.910249717908441
2023,9,Yucatán,146290.78999999998,117,134034.32,9.14427737612275
2023,9,Zacatecas,86178.67,57,47005.490000000005,83.3374569651332
2023,10,Aguascalientes,186354.01,136,106384.65000000001,75.1700174790254
2023,10,Baja California,345694.17,241,238022.99,45.23562198760716
2023,10,Baja California Sur,157586.12,113,90321.05,74.47330384223831
2023,10,Campeche,90502.14,64,78459.28,15.34918495301002
2023,10,Chiapas,228197.97,171,159032.94,43.4910088438282
2023,10,Chihuahua,550550.2899999999,376,330773.43,66.443323455575
2023,10,Ciudad de México,3107456.1599999997,2290,2233724.84,39.11544091527405
2023,10,Coahuila,516810.99,368,281503.24,83.58971285730141
2023,10,Colima,80058.45,55,65724.48999999999,21.80916124263575
2023,10,Durango,224747.32,152,140269.5,60.22536617012252
2023,10,Guanajuato,528170.03,385,302606.19,74.54039191994057
2023,10,Guerrero,117244.87999999999,94,121183.91,-3.250456269318273
2023,10,Hidalgo,315865.41000000003,225,177929.83,77.5224592750974
2023,10,Jalisco,1602571.5,1156,1154263.91,38.839262504534176
2023,10,Michoacán,575417.76,421,341537.53,68.47863249464852
2023,10,Morelos,162178.34,122,111190.90000000001,45.855766973736145
2023,10,México,1975400.94,1482,1214067.4,62.7093306351855
2023,10,Nayarit,139508.78,97,83963.68,66.15372265722513
2023,10,Nuevo León,1625475.74,1164,1194523.16,36.07737333447768
2023,10,Oaxaca,186569.16000000003,138,135970.31,37.21316072604382
2023,10,Puebla,582811.47,420,364724.66000000003,59.794917623612264
2023,10,Querétaro,488812.45,354,404385.83999999997,20.87773647069345
2023,10,Quintana Roo,188436.56,137,183865.19,2.4862618095355598
2023,10,San Luis Potosí,363020.06,250,191326.91,89.73810845531347
2023,10,Sinaloa,614079.28,451,384522.27,59.699275675242426
2023,10,Sonora,300405.17,213,234963.3,27.851953900885796
2023,10,Tabasco,132870.59,113,113928.04,16.626767212005056
2023,10,Tamaulipas,450062.33,316,300141.19,49.95020510180559
2023,10,Tlaxcala,86871.12,64,46220.409999999996,87.94969581619895
2023,10,Veracruz,747806.09,585,433915.45000000007,72.33912505304889
2023,10,Yucatán,146794.11000000002,124,156656.69999999998,-6.295670724584373
2023,10,Zacatecas,108616.19,74,63933.27,69.88993367615954
2023,11,Aguascalientes,273289.16000000003,208,217613.41,25.584705464612696
2023,11,Baja California,427709.26,331,587934.35,-27.25220766570281
2023,11,Baja California Sur,230522.05000000002,179,268600.87,-14.1767299562358
2023,11,Campeche,102567.26,83,127012.26,-19.24617355836358
2023,11,Chiapas,414689.00999999995,337,357852.82999999996,15.882557083592157
2023,11,Chihuahua,834554.6899999998,595,686544.24,21.558763642092437
2023,11,Ciudad de México,4401475.87,3474,4860768.25,-9.448966837701013
2023,11,Coahuila,630016.41,482,644326.87,-2.2209938256959485
2023,11,Colima,126894.11,105,128849.52,-1.517591994133935
2023,11,Durango,259291.18000000002,200,295886.63,-12.368064755071895
2023,11,Guanajuato,810697.56,638,781573.91,3.7262822654865775
2023,11,Guerrero,167159.88999999998,137,216578.58,-22.81790286001506
2023,11,Hidalgo,407068.74000000005,315,374041.95,8.829702122983809
2023,11,Jalisco,2559661.73,2010,2840421.0100000002,-9.884424844470512
2023,11,Michoacán,805681.5599999999,621,815459.94,-1.199124508801745
2023,11,Morelos,202426.74,168,231281.3,-12.475958929667033
2023,11,México,2942243.38,2336,2921237.28,0.719082292418235
2023,11,Nayarit,212018.93000000002,157,282249.09,-24.882333544458902
2023,11,Nuevo León,2265143.58,1765,2929035.02,-22.665875807794198
2023,11,Oaxaca,291861.5,232,291070.08,0.2719001554539662
2023,11,Puebla,887118.21,695,812999.3799999999,9.116714209548363
2023,11,Querétaro,782416.32,606,785734.5299999999,-0.4223067554381202
2023,11,Quintana Roo,353346.29000000004,299,317913.39999999997,11.145453447385382
2023,11,San Luis Potosí,522646.07,405,488814.87,6.921066046947387
2023,11,Sinaloa,991489.0399999999,770,1291794.13,-23.24713226557238
2023,11,Sonora,498066.33999999997,377,537275.91,-7.29784627790218
2023,11,Tabasco,294502.37000000005,244,277887.88,5.9788465765401675
2023,11,Tamaulipas,570968.01,437,685200.75,-16.671426585566344
2023,11,Tlaxcala,104477.17000000001,90,90962.67,14.857193615798673
2023,11,Veracruz,1240142.41,1006,1179645.96,5.128356477395977
2023,11,Yucatán,324389.9,285,371421.73000000004,-12.662649005484955
2023,11,Zacatecas,143164.87,108,98589.32,45.21336591022231
2023,12,Aguascalientes,203916.04,165,141026.31999999998,44.59431402592086
2023,12,Baja California,389018.77,307,336773.49,15.513477619630937
2023,12,Baja California Sur,213593.91,173,152397.46000000002,40.15582018230486
2023,12,Campeche,132667.99,102,53070.6,149.98396475638108
2023,12,Chiapas,340102.53,280,189568.13999999998,79.40911906399465
2023,12,Chihuahua,653121.2899999999,521,372814.08,75.18686257772235
2023,12,Ciudad de México,3090444.55,2569,1976734.01,56.340940883594136
2023,12,Coahuila,578897.57,455,319457.92000000004,81.21246453993061
2023,12,Colima,124016.01000000001,96,119450.28,3.822284887067666
2023,12,Durango,262659.95,207,135935.62,93.2237849064138
2023,12,Guanajuato,720190.4500000001,587,391143.16,84.12451594449463
2023,12,Guerrero,228823.65,190,95255.35999999999,140.2212851854216
2023,12,Hidalgo,328571.81999999995,283,149001.34,120.51601683582172
2023,12,Jalisco,2172631.3000000003,1770,1084005.89,100.42615266601554
2023,12,Michoacán,563061.84,477,365684.83,53.974623448284675
2023,12,Morelos,214439.88999999998,171,101724.55000000002,110.80446165650272
2023,12,México,2211934.22,1862,1315029.59,68.20414056234279
2023,12,Nayarit,211209.81,169,106511.64,98.29739735488064
2023,12,Nuevo León,1964248.01,1590,1284245.23,52.949605271261156
2023,12,Oaxaca,227185.7,190,133773.48,69.82865363149706
2023,12,Puebla,555445.02,459,356897.04,55.631725048770384
2023,12,Querétaro,563265.18,468,357903.57,57.379033687761215
2023,12,Quintana Roo,252703.77000000002,220,178945.39,41.21837394078718
2023,12,San Luis Potosí,501950.36000000004,383,234852.4,113.73013858917349
2023,12,Sinaloa,860538.65,684,747013.57,15.197191130008534
2023,12,Sonora,403548.51999999996,316,283743.33,42.223085913596606
2023,12,Tabasco,277215.44,246,174523.19,58.84160723855666
2023,12,Tamaulipas,527984.06,413,432659.97,22.03210294680141
2023,12,Tlaxcala,64404.329999999994,63,31457.3,104.73572112037589
2023,12,Veracruz,963560.5100000001,822,612028.65,57.43715755790192
2023,12,Yucatán,271686.75,229,193233.38,40.60031967561712
2023,12,Zacatecas,147220.44,120,76355.76,92.80855825415138
2024,1,Aguascalientes,198186.53000000003,180,107684.47,84.04374372646308
2024,1,Baja California,287843.67000000004,252,243126.75,18.392431108465047
2024,1,Baja California Sur,157111.8,130,102529.22,53.236121371058886
2024,1,Campeche,90550.65000000001,83,70752.45999999999,27.982334465826376
2024,1,Chiapas,284808.33,273,214302.02,32.900441162430496
2024,1,Chihuahua,414498.08999999997,410,309632.55999999994,33.86773341925024
2024,1,Ciudad de México,3339914.9,3129,2598804.74,28.5173467861229
2024,1,Coahuila,362361.2,319,312786.1,15.849521446125655
2024,1,Colima,114895.69,95,100930.01000000001,13.836994566829025
2024,1,Durango,215780.18,197,105528.36,104.4760100507579
2024,1,Guanajuato,568335.55,493,363792.96,56.22499951620834
2024,1,Guerrero,208513.28,191,169164.35,23.260769778029466
2024,1,Hidalgo,316692.65,294,198863.05000000002,59.251630707665406
2024,1,Jalisco,1707081.7599999998,1597,1193550.55,43.0255098956638
2024,1,Michoacán,616033.9600000001,543,414885.92000000004,48.48273472380071
2024,1,Morelos,238336.28999999998,218,131733.74,80.92273854822614
2024,1,México,2323177.23,2214,1809187.6,28.409968651122743
2024,1,Nayarit,154073.6,143,144446.66999999998,6.66469500473775
2024,1,Nuevo León,1663596.98,1506,1305285.66,27.45079724540911
2024,1,Oaxaca,223143.13,209,184315.55,21.065818917611683
2024,1,Puebla,628002.48,577,517242.31,21.41359433647259
2024,1,Querétaro,541798.17,507,400170.32,35.39189263211725
2024,1,Quintana Roo,246802.74000000002,243,175146.15,40.9124551124875
2024,1,San Luis Potosí,409027.7,333,236055.72,73.27591129755298
2024,1,Sinaloa,596401.02,550,565489.29,5.466368779504202
2024,1,Sonora,232738.03,220,187982.26,23.808507249567054
2024,1,Tabasco,204465.59999999998,213,150312.93,36.026621262721704
2024,1,Tamaulipas,424912.31999999995,389,361226.5,17.63043962721449
2024,1,Tlaxcala,50234.88,53,62878.51,-20.1080305497061
2024,1,Veracruz,1024345.64,949,662811.03,54.54565383439681
2024,1,Yucatán,333563.07,327,206218.19,61.75249622741815
2024,1,Zacatecas,123103.94,100,86806.02,41.8149801131304
2024,2,Aguascalientes,173736.73,141,105405.77,64.82658397163648
2024,2,Baja California,186448.22,176,232454.38,-19.791479085057464
2024,2,Baja California Sur,129473.03,117,115784.26000000001,11.822651887225422
2024,2,Campeche,96236.19,88,88320.6,8.962337212383064
2024,2,Chiapas,220274.56999999998,203,232509.01,-5.261920817606178
2024,2,Chihuahua,395699.53,334,362303.72000000003,9.217628237435706
2024,2,Ciudad de México,2595305.96,2392,2307566.56,12.469386798532906
2024,2,Coahuila,370926.36,328,309273.83,19.934609404229246
2024,2,Colima,102179.9,89,84130.25,21.454411463177625
2024,2,Durango,130455.82,113,120712.99,8.071070064621878
2024,2,Guanajuato,504054.76999999996,422,385502.35000000003,30.752710067785554
2024,2,Guerrero,181865.05,163,158572.03,14.689236178662776
2024,2,Hidalgo,218530.86000000002,197,184000.28000000003,18.766591007361498
2024,2,Jalisco,1420935.48,1299,1184313.7,19.97965403929719
2024,2,Michoacán,647942.95,569,400704.62,61.70089329142249
2024,2,Morelos,121090.28,113,142726.26,-15.159074440821199
2024,2,México,1793543.86,1644,1492126.28,20.200540935449514
2024,2,Nayarit,156224.7,135,142607.16999999998,9.54897990051975
2024,2,Nuevo León,1326722.78,1169,1303101.1500000001,1.812724207940411
2024,2,Oaxaca,186384.21,168,144862.27,28.66304663043041
2024,2,Puebla,497109.12,451,413385.1,20.25327473099539
2024,2,Querétaro,435506.12,400,380267.06000000006,14.526385745849227
2024,2,Quintana Roo,203125.75,185,214046.62,-5.102098785769192
2024,2,San Luis Potosí,295705.44999999995,258,259505.08,13.949773160509988
2024,2,Sinaloa,495093.3,441,587070.62,-15.667164539761844
2024,2,Sonora,268221.47000000003,235,187600.51,42.97480854396399
2024,2,Tabasco,199170.05,180,164940.93,20.752350553619404
2024,2,Tamaulipas,383966.29000000004,321,343036.97000000003,11.931460332103564
2024,2,Tlaxcala,59885.780000000006,53,40937.78,46.284874265287485
2024,2,Veracruz,707379.12,646,689062.22,2.6582360008070136
2024,2,Yucatán,265437.1,237,281834.57,-5.818118763784027
2024,2,Zacatecas,70229.36,66,41845.09,67.83178145870879
2024,3,Aguascalientes,187111.66,163,125398.39000000001,49.213765822671235
2024,3,Baja California,199473.4,154,258775.71,-22.91649011416102
2024,3,Baja California Sur,153577.84,125,148098.55000000002,3.699759383194487
2024,3,Campeche,124231.37,96,40213.33,208.930819705804
2024,3,Chiapas,219019.75999999998,183,204184.13999999998,7.265804288227281
2024,3,Chihuahua,394294.05,315,372429.22000000003,5.870868563964975
2024,3,Ciudad de México,2068836.6500000001,1773,2677891.46,-22.74381987087706
2024,3,Coahuila,357858.81,281,262738.23,36.20355515069125
2024,3,Colima,81306.62,70,82036.54,-0.8897498602452009
2024,3,Durango,123890.92,100,116699.59,6.162258153606197
2024,3,Guanajuato,394725.36,322,372248.15,6.03823282936395
2024,3,Guerrero,164617.99,129,124119.68,32.628435716237746
2024,3,Hidalgo,213768.14999999997,173,289692.21,-26.208526629003952
2024,3,Jalisco,1257989.71,1059,1126431.32,11.679219821409076
2024,3,Michoacán,393843.89,330,363021.48,8.490519624348408
2024,3,Morelos,184667.37,141,131102.34,40.85741719026525
2024,3,México,1536888.9400000002,1233,1816249.1800000002,-15.381162622190416
2024,3,Nayarit,164245.34999999998,130,126630.31,29.70461021535838
2024,3,Nuevo León,1099362.76,912,1274175.16,-13.719652170899321
2024,3,Oaxaca,202548.92,161,178951.61,13.186419501897765
2024,3,Puebla,397622.18,321,506225.08999999997,-21.453482283938154
2024,3,Querétaro,322519.66,272,413395.31,-21.98274818357277
2024,3,Quintana Roo,175825.52,157,187294.65,-6.123575873630135
2024,3,San Luis Potosí,240680.94,198,210193.44999999998,14.504490981997783
2024,3,Sinaloa,514129.18,425,468316.99,9.782303648646188
2024,3,Sonora,259430.61000000002,210,183325.64,41.51354387744126
2024,3,Tabasco,122069.05,101,156169.47,-21.83552265369153
2024,3,Tamaulipas,314464.06,262,310003.36,1.4389198878360583
2024,3,Tlaxcala,71425.4,53,65617.34,8.851410313188554
2024,3,Veracruz,726873.76,610,485636.0,49.67460402441335
2024,3,Yucatán,247074.68999999997,204,170412.14,44.986554361678664
2024,3,Zacatecas,76785.09,60,96480.71,-20.41404960639283
2024,4,Aguascalientes,175928.87,144,125501.98999999999,40.180143757083066
2024,4,Baja California,239670.22999999998,203,175214.16,36.78702109464211
2024,4,Baja California Sur,178126.83000000002,150,124826.48999999999,42.699542380787946
2024,4,Campeche,81996.78,63,46952.58,74.63743206443607
2024,4,Chiapas,182762.14,155,169900.12,7.570341916179942
2024,4,Chihuahua,478687.47000000003,374,404957.41,18.20686772962126
2024,4,Ciudad de México,2418122.33,2094,2027837.37,19.246363923158192
2024,4,Coahuila,390127.86,319,305371.49,27.75516797589716
2024,4,Colima,124737.48,103,83465.67000000001,49.44764715840654
2024,4,Durango,180552.15,152,105966.93000000001,70.38537400300262
2024,4,Guanajuato,472746.16000000003,391,421895.35,12.052943935030349
2024,4,Guerrero,157738.25,124,126836.06999999999,24.36387377817683
2024,4,Hidalgo,240159.56,206,172520.16,39.20666431099994
2024,4,Jalisco,1550595.42,1313,1134660.82,36.65717478461976
2024,4,Michoacán,422131.46,354,380241.83999999997,11.016573031521219
2024,4,Morelos,130822.18,113,128805.55000000002,1.5656390582548463
2024,4,México,1616501.4000000001,1393,1345071.58,20.17958181824049
2024,4,Nayarit,144722.21,124,105574.4,37.080779052497576
2024,4,Nuevo León,1391599.2799999998,1151,1263626.55,10.127416996738454
2024,4,Oaxaca,182066.37999999998,156,125365.45999999999,45.22850233230109
2024,4,Puebla,479500.41,401,294311.84,62.92256879641673
2024,4,Querétaro,475381.31000000006,407,318403.83999999997,49.30137463166277
2024,4,Quintana Roo,207749.38,178,217374.36000000002,-4.427835923243205
2024,4,San Luis Potosí,285074.79000000004,231,214226.16,33.07188533837326
2024,4,Sinaloa,551854.24,489,431315.56,27.946749706873547
2024,4,Sonora,337358.92,274,150850.0,123.63866092144514
2024,4,Tabasco,141805.33000000002,114,195414.22,-27.433464156293226
2024,4,Tamaulipas,341794.37,279,337889.25,1.1557396395416533
2024,4,Tlaxcala,60272.55,49,37286.229999999996,61.64828141649078
2024,4,Veracruz,742701.48,643,670584.0399999999,10.75442236889504
2024,4,Yucatán,229637.02000000002,192,190892.43,20.29655654758024
2024,4,Zacatecas,106006.94,86,76630.23999999999,38.33564921628852
2024,5,Aguascalientes,237194.4,211,171062.47999999998,38.65951200988085
2024,5,Baja California,237685.68,208,311128.02,-23.605183486848922
2024,5,Baja California Sur,157316.32,144,169687.94,-7.290806877613103
2024,5,Campeche,119494.42,105,81867.05,45.96155596176972
2024,5,Chiapas,300795.95999999996,260,187271.96,60.61986001534879
2024,5,Chihuahua,538500.34,463,476183.01,13.086844488634727
2024,5,Ciudad de México,3275806.3800000004,2999,2576056.7,27.16359775776675
2024,5,Coahuila,414744.88,361,362270.25,14.48494045536447
2024,5,Colima,114642.90999999999,104,89777.85,27.696207917654505
2024,5,Durango,171815.48,151,108910.12,57.75896675166644
2024,5,Guanajuato,612839.7899999999,543,444796.62000000005,37.77977674380706
2024,5,Guerrero,164043.3,152,165878.91,-1.1065963720161986
2024,5,Hidalgo,294215.49,264,240015.14,22.582054615388
2024,5,Jalisco,1680663.7899999998,1504,1407580.73,19.400880829051975
2024,5,Michoacán,474855.73,419,409487.52999999997,15.963416517225815
2024,5,Morelos,176395.6,155,152278.47999999998,15.837510329759022
2024,5,México,2045081.39,1855,1794869.05,13.94042311888992
2024,5,Nayarit,162088.95,137,153991.28,5.2585250281704345
2024,5,Nuevo León,1501400.43,1322,1451245.8,3.4559707252899465
2024,5,Oaxaca,190240.31999999998,167,154410.11,23.2045751408376
2024,5,Puebla,674252.01,629,557990.97,20.83564900700813
2024,5,Querétaro,541604.41,491,443521.7,22.114523370558874
2024,5,Quintana Roo,239917.34,211,233226.32,2.8688957575628637
2024,5,San Luis Potosí,310221.54,265,272706.77999999997,13.756445659326847
2024,5,Sinaloa,611466.69,553,575659.19,6.220260289773191
2024,5,Sonora,288323.41000000003,262,262612.04,9.790628792190965
2024,5,Tabasco,212419.46,191,205919.41999999998,3.156593972535475
2024,5,Tamaulipas,359218.44,315,400961.41,-10.410720074034051
2024,5,Tlaxcala,87589.48,80,55178.34,58.73888195984149
2024,5,Veracruz,852867.3400000001,764,697751.91,22.230742442539505
2024,5,Yucatán,276921.17,256,280816.65,-1.3871969486139941
2024,5,Zacatecas,84295.06999999999,78,65192.090000000004,29.302604042913778
2024,6,Aguascalientes,123599.42,109,99398.02000000002,24.34796990925974
2024,6,Baja California,138193.27000000002,116,230584.38,-40.06824313077927
2024,6,Baja California Sur,80550.58,73,114771.21,-29.816388622198897
2024,6,Campeche,56298.76,48,93743.43,-39.94378059347732
2024,6,Chiapas,180949.50999999998,158,246852.01,-26.697169692886042
2024,6,Chihuahua,343013.93,289,415199.95999999996,-17.385847050659635
2024,6,Ciudad de México,2266184.5700000003,2081,2296047.77,-1.3006349602212206
2024,6,Coahuila,232889.41,200,325052.63,-28.353322352752535
2024,6,Colima,72118.7,56,63470.94,13.624754887827399
2024,6,Durango,105219.48999999999,88,134922.06,-22.01461347388263
2024,6,Guanajuato,309481.46,264,399756.18,-22.582445129428635
2024,6,Guerrero,135552.24,115,108038.94,25.466095835445984
2024,6,Hidalgo,187279.25,162,227402.85,-17.644281942816463
2024,6,Jalisco,987252.42,864,1294811.15,-23.75317280825083
2024,6,Michoacán,307580.76,264,472070.2,-34.844275279397
2024,6,Morelos,99326.88999999998,92,168770.07,-41.14662036935815
2024,6,México,1254562.06,1120,1534355.35,-18.235234100105952
2024,6,Nayarit,93788.91999999998,91,109534.05,-14.374644231633923
2024,6,Nuevo León,860608.4199999999,743,1170882.8099999998,-26.49918397896711
2024,6,Oaxaca,122604.67000000001,104,179105.66,-31.546177825982713
2024,6,Puebla,388335.16,347,430727.36000000004,-9.842003071269971
2024,6,Querétaro,326383.48,285,432180.10000000003,-24.479752769736514
2024,6,Quintana Roo,133393.37999999998,117,240019.57,-44.42395676319228
2024,6,San Luis Potosí,211833.13,173,248932.37,-14.903341015875112
2024,6,Sinaloa,306477.19,269,544064.6799999999,-43.66897884273612
2024,6,Sonora,160135.75,135,228456.34999999998,-29.905318893521667
2024,6,Tabasco,117130.82,98,206727.51,-43.340477520384205
2024,6,Tamaulipas,222967.86000000002,180,290531.02,-23.255058960657628
2024,6,Tlaxcala,58319.12,58,57385.47,1.6269797912259
2024,6,Veracruz,497999.72000000003,434,606707.11,-17.917606075194993
2024,6,Yucatán,157820.37,156,214320.99,-26.36261618612344
2024,6,Zacatecas,75022.15,65,73441.1,2.1528136152644612
2024,7,Aguascalientes,236002.32000000004,242,188589.52,25.14073952783805
2024,7,Baja California,268247.2,254,243399.18,10.208752552083379
2024,7,Baja California Sur,132433.63999999998,124,151241.27,-12.435514459776757
2024,7,Campeche,121798.64000000001,115,121988.94,-0.15599774864835153
2024,7,Chiapas,339544.24,366,270525.4,25.512887144793044
2024,7,Chihuahua,455073.74999999994,438,490145.39,-7.155354455134234
2024,7,Ciudad de México,3887161.91,4043,2899607.9299999997,34.05819006709643
2024,7,Coahuila,400537.63,404,351222.98,14.040838102336023
2024,7,Colima,121112.14,120,132079.38,-8.303521715501697
2024,7,Durango,188274.19,186,164941.53,14.146018895301872
2024,7,Guanajuato,606104.9299999999,613,488688.5,24.026845321713104
2024,7,Guerrero,193660.97,209,204270.01,-5.193635619834751
2024,7,Hidalgo,352377.44999999995,354,318656.62,10.58218404500743
2024,7,Jalisco,1853690.16,1906,1619117.3800000001,14.48769452403752
2024,7,Michoacán,559393.73,576,484069.06999999995,15.560725662558866
2024,7,Morelos,180500.76,196,147740.58,22.174124401027818
2024,7,México,2240311.4699999997,2326,1987620.0899999999,12.713263529148566
2024,7,Nayarit,166320.79,172,178509.35,-6.82796727454332
2024,7,Nuevo León,1348568.25,1399,1394304.16,-3.280196051340758
2024,7,Oaxaca,243595.76,265,190192.13,28.07878012618083
2024,7,Puebla,663845.91,717,503553.47000000003,31.8322580519602
2024,7,Querétaro,574079.59,593,424202.68,35.33143873584202
2024,7,Quintana Roo,267328.07999999996,272,217118.52000000002,23.12541555644352
2024,7,San Luis Potosí,340253.78,365,257196.69,32.293218859076305
2024,7,Sinaloa,630575.45,655,591672.6799999999,6.57504923161232
2024,7,Sonora,238063.57,238,186056.32,27.95242322324767
2024,7,Tabasco,225319.44000000003,231,242696.24,-7.159896667537972
2024,7,Tamaulipas,433318.85000000003,470,302507.76,43.24222624900598
2024,7,Tlaxcala,119346.69,116,69441.81,71.86575349922477
2024,7,Veracruz,873706.17,933,772811.03,13.055602997798829
2024,7,Yucatán,249762.93,269,272258.43,-8.262554074083216
2024,7,Zacatecas,146820.8,146,75206.93,95.22243495380013
2024,8,Aguascalientes,162226.28,134,200450.92,-19.069326296930946
2024,8,Baja California,220769.16999999998,175,268885.81,-17.894823084937066
2024,8,Baja California Sur,123858.37999999999,101,141745.97,-12.619469886868748
2024,8,Campeche,76699.57,66,72272.76,6.12514313829998
2024,8,Chiapas,283310.04,251,273287.13999999996,3.6675344474679723
2024,8,Chihuahua,361730.91,301,469906.49,-23.020660982996855
2024,8,Ciudad de México,3321062.9200000004,2695,3074748.04,8.010896398522474
2024,8,Coahuila,326257.52,267,377106.28,-13.483933494822734
2024,8,Colima,76913.15,70,121003.12000000001,-36.437052201629186
2024,8,Durango,160139.88,133,183367.61000000002,-12.667302584136866
2024,8,Guanajuato,498689.88,400,552308.3,-9.708059791967646
2024,8,Guerrero,139043.14,119,179614.19,-22.587886847915517
